in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
3.36E+02,2.239E+04,-3.591E+00,-4.759E+01,2.500E+00
3.37E+02,2.291E+04,-3.704E+00,-4.824E+01,2.500E+00
3.38E+02,2.344E+04,-3.813E+00,-4.888E+01,2.500E+00
3.39E+02,2.399E+04,-3.928E+00,-4.953E+01,2.500E+00
3.40E+02,2.455E+04,-4.047E+00,-5.017E+01,2.500E+00
3.41E+02,2.512E+04,-4.166E+00,-5.080E+01,2.500E+00
3.42E+02,2.570E+04,-4.285E+00,-5.142E+01,2.500E+00
3.43E+02,2.630E+04,-4.413E+00,-5.206E+01,2.500E+00
3.44E+02,2.692E+04,-4.547E+00,-5.272E+01,2.500E+00
3.45E+02,2.754E+04,-4.668E+00,-5.332E+01,2.500E+00
3.46E+02,2.818E+04,-4.792E+00,-5.392E+01,2.500E+00
3.47E+02,2.884E+04,-4.928E+00,-5.456E+01,2.500E+00
3.48E+02,2.951E+04,-5.066E+00,-5.518E+01,2.500E+00
3.49E+02,3.020E+04,-5.193E+00,-5.577E+01,2.500E+00
3.50E+02,3.090E+04,-5.325E+00,-5.636E+01,2.500E+00
3.51E+02,3.162E+04,-5.473E+00,-5.698E+01,2.500E+00
3.52E+02,3.236E+04,-5.616E+00,-5.757E+01,2.500E+00
3.53E+02,3.311E+04,-5.749E+00,-5.813E+01,2.500E+00
3.54E+02,3.388E+04,-5.901E+00,-5.872E+01,2.500E+00
3.55E+02,3.467E+04,-6.056E+00,-5.930E+01,2.500E+00
3.56E+02,3.548E+04,-6.192E+00,-5.986E+01,2.500E+00
3.57E+02,3.631E+04,-6.347E+00,-6.042E+01,2.500E+00
3.58E+02,3.715E+04,-6.504E+00,-6.098E+01,2.500E+00
3.59E+02,3.802E+04,-6.647E+00,-6.152E+01,2.500E+00
3.60E+02,3.890E+04,-6.806E+00,-6.206E+01,2.500E+00
3.61E+02,3.981E+04,-6.969E+00,-6.260E+01,2.500E+00
3.62E+02,4.074E+04,-7.111E+00,-6.311E+01,2.500E+00
3.63E+02,4.169E+04,-7.302E+00,-6.365E+01,2.500E+00
3.64E+02,4.266E+04,-7.461E+00,-6.416E+01,2.500E+00
3.65E+02,4.365E+04,-7.616E+00,-6.464E+01,2.500E+00
3.66E+02,4.467E+04,-7.786E+00,-6.517E+01,2.500E+00
3.67E+02,4.571E+04,-7.938E+00,-6.563E+01,2.500E+00
3.68E+02,4.677E+04,-8.114E+00,-6.614E+01,2.500E+00
3.69E+02,4.786E+04,-8.277E+00,-6.660E+01,2.500E+00
3.70E+02,4.898E+04,-8.452E+00,-6.707E+01,2.500E+00
3.71E+02,5.012E+04,-8.622E+00,-6.753E+01,2.500E+00
