in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
3.41E+02,2.512E+04,-1.138E-01,-3.589E-01,2.500E+00
3.42E+02,2.570E+04,-1.182E-01,-3.561E-01,2.500E+00
3.43E+02,2.630E+04,-1.187E-01,-3.549E-01,2.500E+00
3.44E+02,2.692E+04,-1.193E-01,-3.598E-01,2.500E+00
3.45E+02,2.754E+04,-1.201E-01,-3.653E-01,2.500E+00
3.46E+02,2.818E+04,-1.175E-01,-3.648E-01,2.500E+00
3.47E+02,2.884E+04,-1.200E-01,-3.619E-01,2.500E+00
3.48E+02,2.951E+04,-1.182E-01,-3.622E-01,2.500E+00
3.49E+02,3.020E+04,-1.211E-01,-3.704E-01,2.500E+00
3.50E+02,3.090E+04,-1.205E-01,-3.617E-01,2.500E+00
3.51E+02,3.162E+04,-1.232E-01,-3.663E-01,2.500E+00
3.52E+02,3.236E+04,-1.233E-01,-3.712E-01,2.500E+00
3.53E+02,3.311E+04,-1.248E-01,-3.690E-01,2.500E+00
3.54E+02,3.388E+04,-1.249E-01,-3.719E-01,2.500E+00
3.55E+02,3.467E+04,-1.251E-01,-3.723E-01,2.500E+00
3.56E+02,3.548E+04,-1.281E-01,-3.718E-01,2.500E+00
3.57E+02,3.631E+04,-1.276E-01,-3.712E-01,2.500E+00
3.58E+02,3.715E+04,-1.296E-01,-3.738E-01,2.500E+00
3.59E+02,3.802E+04,-1.280E-01,-3.718E-01,2.500E+00
3.60E+02,3.890E+04,-1.295E-01,-3.756E-01,2.500E+00
3.61E+02,3.981E+04,-1.318E-01,-3.779E-01,2.500E+00
3.62E+02,4.074E+04,-1.323E-01,-3.786E-01,2.500E+00
3.63E+02,4.169E+04,-1.324E-01,-3.814E-01,2.500E+00
3.64E+02,4.266E+04,-1.345E-01,-3.806E-01,2.500E+00
3.65E+02,4.365E+04,-1.355E-01,-3.821E-01,2.500E+00
3.66E+02,4.467E+04,-1.352E-01,-3.824E-01,2.500E+00
3.67E+02,4.571E+04,-1.354E-01,-3.801E-01,2.500E+00
3.68E+02,4.677E+04,-1.359E-01,-3.810E-01,2.500E+00
3.69E+02,4.786E+04,-1.382E-01,-3.871E-01,2.500E+00
3.70E+02,4.898E+04,-1.374E-01,-3.823E-01,2.500E+00
3.71E+02,5.012E+04,-1.402E-01,-3.826E-01,2.500E+00
3.72E+02,5.129E+04,-1.391E-01,-3.922E-01,2.500E+00
3.73E+02,5.248E+04,-1.413E-01,-3.862E-01,2.500E+00
3.74E+02,5.370E+04,-1.412E-01,-3.895E-01,2.500E+00
