t,in,2,3
-9.363200E-05,2.040862E+00,1.9586072E+00,1.1878592E+00
-9.361600E-05,2.036475E+00,1.9720349E+00,1.1900717E+00
-9.360000E-05,2.029105E+00,1.9702039E+00,1.1886221E+00
-9.358400E-05,2.035949E+00,1.9750867E+00,1.1912924E+00
-9.356800E-05,2.038756E+00,1.9467053E+00,1.1903769E+00
-9.355200E-05,2.028052E+00,1.9683728E+00,1.1906058E+00
-9.353600E-05,2.035949E+00,1.9799695E+00,1.1888510E+00
-9.352000E-05,2.037001E+00,1.9390759E+00,1.1871725E+00
-9.350400E-05,2.035247E+00,1.9546399E+00,1.1888510E+00
-9.348800E-05,2.037001E+00,1.9586072E+00,1.1883932E+00
-9.347200E-05,2.032965E+00,1.9586072E+00,1.1890799E+00
-9.345600E-05,2.040335E+00,1.9506726E+00,1.1888510E+00
-9.344000E-05,2.039809E+00,1.9506726E+00,1.1910635E+00
-9.342400E-05,2.030158E+00,1.9692883E+00,1.1900717E+00
-9.340800E-05,2.042090E+00,1.9546399E+00,1.1918265E+00
-9.339200E-05,2.035949E+00,1.9634900E+00,1.1903769E+00
-9.337600E-05,2.039283E+00,1.9702039E+00,1.1910635E+00
-9.336000E-05,2.038054E+00,1.9427380E+00,1.1925131E+00
-9.334400E-05,2.040862E+00,1.9439587E+00,1.1890799E+00
-9.332800E-05,2.039809E+00,1.9546399E+00,1.1900717E+00
-9.331200E-05,2.036475E+00,1.9586072E+00,1.1944968E+00
-9.329600E-05,2.040862E+00,1.9653210E+00,1.1920554E+00
-9.328000E-05,2.038054E+00,1.9671521E+00,1.1918265E+00
-9.326400E-05,2.039283E+00,1.9634900E+00,1.1900717E+00
-9.324800E-05,2.038756E+00,1.9497571E+00,1.1942679E+00
-9.323200E-05,2.045951E+00,1.9692883E+00,1.1947256E+00
-9.321600E-05,2.039809E+00,1.9604382E+00,1.1952597E+00
-9.320000E-05,2.048232E+00,1.9595227E+00,1.1937338E+00
-9.318400E-05,2.035247E+00,1.9692883E+00,1.1922842E+00
-9.316800E-05,2.045951E+00,1.9653210E+00,1.1910635E+00
-9.315200E-05,2.035949E+00,1.9488416E+00,1.1920554E+00
-9.313600E-05,2.042617E+00,1.9671521E+00,1.1940390E+00
-9.312000E-05,2.041564E+00,1.9644055E+00,1.1898428E+00
-9.310400E-05,2.038054E+00,1.9653210E+00,1.1922842E+00
-9.308800E-05,2.035247E+00,1.9869885E+00,1.1932761E+00
-9.307200E-05,2.036475E+00,1.9546399E+00,1.1925131E+00
-9.305600E-05,2.034194E+00,1.9634900E+00,1.1903769E+00
-9.304000E-05,2.035949E+00,1.9653210E+00,1.1981589E+00
-9.302400E-05,2.043143E+00,1.9662366E+00,1.1954886E+00
-9.300800E-05,2.043669E+00,1.9702039E+00,1.1918265E+00
-9.299200E-05,2.038756E+00,1.9537244E+00,1.1930472E+00
-9.297600E-05,2.030860E+00,1.9732556E+00,1.1928183E+00
-9.296000E-05,2.038756E+00,1.9586072E+00,1.1915976E+00
-9.294400E-05,2.049987E+00,1.9555554E+00,1.1906058E+00
-9.292800E-05,2.038756E+00,1.9692883E+00,1.1881644E+00
-9.291200E-05,2.044898E+00,1.9720349E+00,1.1930472E+00
-9.289600E-05,2.039283E+00,1.9653210E+00,1.1903769E+00
-9.288000E-05,2.041564E+00,1.9662366E+00,1.1925131E+00
-9.286400E-05,2.046477E+00,1.9515881E+00,1.1896140E+00
-9.284800E-05,2.045951E+00,1.9897351E+00,1.1883932E+00
-9.283200E-05,2.034194E+00,1.9604382E+00,1.1922842E+00
-9.281600E-05,2.039809E+00,1.9683728E+00,1.1932761E+00
-9.280000E-05,2.043143E+00,1.9604382E+00,1.1961752E+00
-9.278400E-05,2.038054E+00,1.9546399E+00,1.1908347E+00
-9.276800E-05,2.039809E+00,1.9467053E+00,1.1910635E+00
-9.275200E-05,2.038756E+00,1.9418225E+00,1.1928183E+00
-9.273600E-05,2.037001E+00,1.9604382E+00,1.1912924E+00
-9.272000E-05,2.042617E+00,1.9869885E+00,1.1918265E+00
-9.270400E-05,2.042617E+00,1.9769177E+00,1.1910635E+00
-9.268800E-05,2.037001E+00,1.9467053E+00,1.1959464E+00
-9.267200E-05,2.039283E+00,1.9555554E+00,1.1940390E+00
-9.265600E-05,2.038054E+00,1.9644055E+00,1.1886221E+00
-9.264000E-05,2.044371E+00,1.9613538E+00,1.1918265E+00
-9.262400E-05,2.035247E+00,1.9622693E+00,1.1944968E+00
-9.260800E-05,2.042090E+00,1.9506726E+00,1.1942679E+00
-9.259200E-05,2.040335E+00,1.9671521E+00,1.1964804E+00
-9.257600E-05,2.033667E+00,1.9573865E+00,1.1957175E+00
-9.256000E-05,2.044371E+00,1.9378552E+00,1.1981589E+00
-9.254400E-05,2.047705E+00,1.9671521E+00,1.1922842E+00
-9.252800E-05,2.035949E+00,1.9790540E+00,1.1981589E+00
-9.251200E-05,2.043669E+00,1.9525037E+00,1.1928183E+00
-9.249600E-05,2.039809E+00,1.9750867E+00,1.1996085E+00
-9.248000E-05,2.040862E+00,1.9622693E+00,1.1986166E+00
-9.246400E-05,2.042090E+00,1.9671521E+00,1.1961752E+00
-9.244800E-05,2.037001E+00,1.9906506E+00,1.1959464E+00
-9.243200E-05,2.041564E+00,1.9869885E+00,1.1912924E+00
-9.241600E-05,2.046477E+00,1.9720349E+00,1.1959464E+00
-9.240000E-05,2.037528E+00,1.9818005E+00,1.1942679E+00
-9.238400E-05,2.039283E+00,1.9830212E+00,1.1937338E+00
-9.236800E-05,2.044898E+00,1.9790540E+00,1.1957175E+00
-9.235200E-05,2.043143E+00,1.9808850E+00,1.1952597E+00
-9.233600E-05,2.045424E+00,1.9937024E+00,1.1922842E+00
-9.232000E-05,2.040862E+00,1.9622693E+00,1.1944968E+00
-9.230400E-05,2.042617E+00,1.9732556E+00,1.1935049E+00
-9.228800E-05,2.042617E+00,1.9671521E+00,1.1959464E+00
-9.227200E-05,2.038756E+00,1.9818005E+00,1.1922842E+00
-9.225600E-05,2.044898E+00,1.9586072E+00,1.1940390E+00
-9.224000E-05,2.042090E+00,1.9622693E+00,1.1940390E+00
-9.222400E-05,2.034194E+00,1.9769177E+00,1.1961752E+00
-9.220800E-05,2.040335E+00,1.9808850E+00,1.1957175E+00
-9.219200E-05,2.045951E+00,1.9653210E+00,1.1906058E+00
-9.217600E-05,2.044898E+00,1.9769177E+00,1.1935049E+00
-9.216000E-05,2.044371E+00,1.9546399E+00,1.1922842E+00
-9.214400E-05,2.041564E+00,1.9537244E+00,1.1937338E+00
-9.212800E-05,2.045424E+00,1.9692883E+00,1.1935049E+00
-9.211200E-05,2.046477E+00,1.9750867E+00,1.1937338E+00
-9.209600E-05,2.049285E+00,1.9634900E+00,1.1932761E+00
-9.208000E-05,2.045951E+00,1.9808850E+00,1.1944968E+00
-9.206400E-05,2.044898E+00,1.9644055E+00,1.1942679E+00
-9.204800E-05,2.041564E+00,1.9644055E+00,1.1944968E+00
-9.203200E-05,2.047705E+00,1.9564709E+00,1.1928183E+00
-9.201600E-05,2.042617E+00,1.9573865E+00,1.1925131E+00
-9.200000E-05,2.042617E+00,1.9488416E+00,1.1930472E+00
-9.198400E-05,2.043143E+00,1.9573865E+00,1.1979300E+00
-9.196800E-05,2.040862E+00,1.9586072E+00,1.1940390E+00
-9.195200E-05,2.043669E+00,1.9692883E+00,1.1977011E+00
-9.193600E-05,2.044371E+00,1.9622693E+00,1.1949545E+00
-9.192000E-05,2.040335E+00,1.9732556E+00,1.1967093E+00
-9.190400E-05,2.043669E+00,1.9662366E+00,1.1967093E+00
-9.188800E-05,2.043143E+00,1.9769177E+00,1.1935049E+00
-9.187200E-05,2.037001E+00,1.9595227E+00,1.1952597E+00
-9.185600E-05,2.044371E+00,1.9634900E+00,1.1954886E+00
-9.184000E-05,2.037001E+00,1.9622693E+00,1.1949545E+00
-9.182400E-05,2.043669E+00,1.9671521E+00,1.1937338E+00
-9.180800E-05,2.038054E+00,1.9644055E+00,1.1947256E+00
-9.179200E-05,2.043669E+00,1.9595227E+00,1.1954886E+00
-9.177600E-05,2.049987E+00,1.9644055E+00,1.1949545E+00
-9.176000E-05,2.044371E+00,1.9760022E+00,1.1969382E+00
-9.174400E-05,2.039283E+00,1.9506726E+00,1.1940390E+00
-9.172800E-05,2.048232E+00,1.9760022E+00,1.1967093E+00
-9.171200E-05,2.051039E+00,1.9808850E+00,1.1964804E+00
-9.169600E-05,2.047179E+00,1.9818005E+00,1.1942679E+00
-9.168000E-05,2.050513E+00,1.9750867E+00,1.1952597E+00
-9.166400E-05,2.045424E+00,1.9692883E+00,1.1920554E+00
-9.164800E-05,2.042617E+00,1.9918713E+00,1.1930472E+00
-9.163200E-05,2.040335E+00,1.9506726E+00,1.1957175E+00
-9.161600E-05,2.045951E+00,1.9662366E+00,1.1944968E+00
-9.160000E-05,2.040862E+00,1.9937024E+00,1.1949545E+00
-9.158400E-05,2.046477E+00,1.9808850E+00,1.1977011E+00
-9.156800E-05,2.044898E+00,1.9586072E+00,1.1957175E+00
-9.155200E-05,2.034194E+00,1.9839368E+00,1.1961752E+00
-9.153600E-05,2.037001E+00,1.9653210E+00,1.1989218E+00
-9.152000E-05,2.051566E+00,1.9644055E+00,1.2003714E+00
-9.150400E-05,2.049285E+00,1.9790540E+00,1.1983878E+00
-9.148800E-05,2.045424E+00,1.9604382E+00,1.1952597E+00
-9.147200E-05,2.049987E+00,1.9720349E+00,1.1983878E+00
-9.145600E-05,2.044371E+00,1.9869885E+00,1.1967093E+00
-9.144000E-05,2.049987E+00,1.9653210E+00,1.1977011E+00
-9.142400E-05,2.045951E+00,1.9662366E+00,1.1969382E+00
-9.140800E-05,2.050513E+00,1.9653210E+00,1.1952597E+00
-9.139200E-05,2.043669E+00,1.9839368E+00,1.1969382E+00
-9.137600E-05,2.048232E+00,1.9711194E+00,1.1977011E+00
-9.136000E-05,2.049987E+00,1.9644055E+00,1.2010580E+00
-9.134400E-05,2.052092E+00,1.9653210E+00,1.1993796E+00
-9.132800E-05,2.049987E+00,1.9622693E+00,1.1971671E+00
-9.131200E-05,2.049285E+00,1.9506726E+00,1.1961752E+00
-9.129600E-05,2.046477E+00,1.9818005E+00,1.1977011E+00
-9.128000E-05,2.040335E+00,1.9760022E+00,1.1986166E+00
-9.126400E-05,2.054374E+00,1.9799695E+00,1.1983878E+00
-9.124800E-05,2.054374E+00,1.9671521E+00,1.1957175E+00
-9.123200E-05,2.045424E+00,1.9555554E+00,1.1954886E+00
-9.121600E-05,2.046477E+00,1.9781384E+00,1.1981589E+00
-9.120000E-05,2.048232E+00,1.9644055E+00,1.1964804E+00
-9.118400E-05,2.052092E+00,1.9808850E+00,1.1971671E+00
-9.116800E-05,2.049987E+00,2.0052991E+00,1.2008292E+00
-9.115200E-05,2.049285E+00,1.9732556E+00,1.1967093E+00
-9.113600E-05,2.043669E+00,1.9683728E+00,1.1977011E+00
-9.112000E-05,2.047179E+00,1.9692883E+00,1.1986166E+00
-9.110400E-05,2.043669E+00,1.9644055E+00,1.1967093E+00
-9.108800E-05,2.048758E+00,1.9741711E+00,1.1983878E+00
-9.107200E-05,2.051566E+00,1.9830212E+00,1.2001425E+00
-9.105600E-05,2.044371E+00,1.9946179E+00,1.1989218E+00
-9.104000E-05,2.051039E+00,1.9897351E+00,1.1998373E+00
-9.102400E-05,2.048758E+00,1.9848523E+00,1.1998373E+00
-9.100800E-05,2.051039E+00,1.9769177E+00,1.1981589E+00
-9.099200E-05,2.049987E+00,1.9869885E+00,1.1979300E+00
-9.097600E-05,2.049987E+00,1.9683728E+00,1.1981589E+00
-9.096000E-05,2.052794E+00,1.9671521E+00,1.1983878E+00
-9.094400E-05,2.051039E+00,1.9769177E+00,1.1986166E+00
-9.092800E-05,2.047179E+00,1.9732556E+00,1.1981589E+00
-9.091200E-05,2.049987E+00,1.9720349E+00,1.1983878E+00
-9.089600E-05,2.040335E+00,1.9799695E+00,1.1983878E+00
-9.088000E-05,2.049987E+00,1.9555554E+00,1.1991507E+00
-9.086400E-05,2.049987E+00,1.9720349E+00,1.2003714E+00
-9.084800E-05,2.054900E+00,1.9683728E+00,1.1993796E+00
-9.083200E-05,2.043143E+00,1.9897351E+00,1.1993796E+00
-9.081600E-05,2.050513E+00,1.9818005E+00,1.2001425E+00
-9.080000E-05,2.048232E+00,1.9781384E+00,1.1983878E+00
-9.078400E-05,2.053321E+00,1.9750867E+00,1.1998373E+00
-9.076800E-05,2.050513E+00,1.9799695E+00,1.2034995E+00
-9.075200E-05,2.057708E+00,1.9769177E+00,1.2018210E+00
-9.073600E-05,2.052092E+00,1.9750867E+00,1.2001425E+00
-9.072000E-05,2.055602E+00,1.9781384E+00,1.1996085E+00
-9.070400E-05,2.051566E+00,1.9906506E+00,1.2003714E+00
-9.068800E-05,2.045424E+00,1.9634900E+00,1.2018210E+00
-9.067200E-05,2.055602E+00,1.9644055E+00,1.2018210E+00
-9.065600E-05,2.048232E+00,1.9839368E+00,1.1986166E+00
-9.064000E-05,2.052794E+00,1.9906506E+00,1.1989218E+00
-9.062400E-05,2.052092E+00,1.9818005E+00,1.1993796E+00
-9.060800E-05,2.051039E+00,1.9653210E+00,1.1983878E+00
-9.059200E-05,2.053321E+00,1.9760022E+00,1.1996085E+00
-9.057600E-05,2.060515E+00,1.9888196E+00,1.2032706E+00
-9.056000E-05,2.045424E+00,1.9879041E+00,1.1996085E+00
-9.054400E-05,2.050513E+00,1.9515881E+00,1.1991507E+00
-9.052800E-05,2.045424E+00,1.9937024E+00,1.1991507E+00
-9.051200E-05,2.056128E+00,1.9879041E+00,1.2010580E+00
-9.049600E-05,2.053321E+00,1.9760022E+00,1.2020499E+00
-9.048000E-05,2.047179E+00,1.9799695E+00,1.1991507E+00
-9.046400E-05,2.052794E+00,1.9808850E+00,1.1986166E+00
-9.044800E-05,2.050513E+00,1.9799695E+00,1.1996085E+00
-9.043200E-05,2.050513E+00,1.9634900E+00,1.1989218E+00
-9.041600E-05,2.047179E+00,1.9604382E+00,1.2034995E+00
-9.040000E-05,2.047705E+00,1.9622693E+00,1.2008292E+00
-9.038400E-05,2.053321E+00,1.9662366E+00,1.2001425E+00
-9.036800E-05,2.048232E+00,1.9879041E+00,1.2020499E+00
-9.035200E-05,2.053847E+00,1.9897351E+00,1.1998373E+00
-9.033600E-05,2.045951E+00,1.9604382E+00,1.1996085E+00
-9.032000E-05,2.052794E+00,1.9781384E+00,1.2020499E+00
-9.030400E-05,2.057708E+00,1.9839368E+00,1.1993796E+00
-9.028800E-05,2.039283E+00,1.9604382E+00,1.2022787E+00
-9.027200E-05,2.050513E+00,1.9976697E+00,1.2025839E+00
-9.025600E-05,2.049987E+00,1.9720349E+00,1.2018210E+00
-9.024000E-05,2.053847E+00,1.9653210E+00,1.1971671E+00
-9.022400E-05,2.045951E+00,1.9848523E+00,1.2020499E+00
-9.020800E-05,2.058409E+00,1.9888196E+00,1.1977011E+00
-9.019200E-05,2.061743E+00,1.9781384E+00,1.2028128E+00
-9.017600E-05,2.056655E+00,1.9750867E+00,1.1996085E+00
-9.016000E-05,2.053321E+00,2.0065198E+00,1.1998373E+00
-9.014400E-05,2.057181E+00,1.9790540E+00,1.1983878E+00
-9.012800E-05,2.052092E+00,1.9918713E+00,1.2038046E+00
-9.011200E-05,2.052794E+00,1.9869885E+00,1.1983878E+00
-9.009600E-05,2.048232E+00,1.9702039E+00,1.1981589E+00
-9.008000E-05,2.055602E+00,1.9830212E+00,1.2044913E+00
-9.006400E-05,2.058409E+00,1.9595227E+00,1.2010580E+00
-9.004800E-05,2.054900E+00,1.9537244E+00,1.1981589E+00
-9.003200E-05,2.058409E+00,1.9937024E+00,1.2018210E+00
-9.001600E-05,2.053321E+00,1.9683728E+00,1.2008292E+00
-9.000000E-05,2.058409E+00,1.9888196E+00,1.2050253E+00
-8.998400E-05,2.053847E+00,1.9692883E+00,1.2001425E+00
-8.996800E-05,2.055602E+00,1.9799695E+00,1.1996085E+00
-8.995200E-05,2.052794E+00,1.9741711E+00,1.2020499E+00
-8.993600E-05,2.048758E+00,1.9702039E+00,1.2013632E+00
-8.992000E-05,2.051039E+00,1.9653210E+00,1.2020499E+00
-8.990400E-05,2.052794E+00,1.9976697E+00,1.2038046E+00
-8.988800E-05,2.054374E+00,1.9906506E+00,1.2008292E+00
-8.987200E-05,2.047705E+00,1.9830212E+00,1.2018210E+00
-8.985600E-05,2.056128E+00,1.9848523E+00,1.2015921E+00
-8.984000E-05,2.056655E+00,1.9869885E+00,1.2008292E+00
-8.982400E-05,2.052794E+00,1.9555554E+00,1.2038046E+00
-8.980800E-05,2.051039E+00,1.9830212E+00,1.2020499E+00
-8.979200E-05,2.059989E+00,1.9604382E+00,1.1991507E+00
-8.977600E-05,2.054374E+00,1.9671521E+00,1.2003714E+00
-8.976000E-05,2.053847E+00,1.9711194E+00,1.2038046E+00
-8.974400E-05,2.055602E+00,1.9711194E+00,1.2020499E+00
-8.972800E-05,2.049285E+00,1.9869885E+00,1.2020499E+00
-8.971200E-05,2.049285E+00,1.9732556E+00,1.2013632E+00
-8.969600E-05,2.059989E+00,1.9760022E+00,1.2013632E+00
-8.968000E-05,2.057708E+00,1.9857678E+00,1.2034995E+00
-8.966400E-05,2.058936E+00,1.9711194E+00,1.2008292E+00
-8.964800E-05,2.049987E+00,1.9760022E+00,1.2032706E+00
-8.963200E-05,2.052092E+00,1.9808850E+00,1.2022787E+00
-8.961600E-05,2.059462E+00,1.9671521E+00,1.2032706E+00
-8.960000E-05,2.045424E+00,1.9818005E+00,1.2040335E+00
-8.958400E-05,2.057181E+00,1.9799695E+00,1.2044913E+00
-8.956800E-05,2.052092E+00,1.9897351E+00,1.2025839E+00
-8.955200E-05,2.053847E+00,1.9946179E+00,1.2047202E+00
-8.953600E-05,2.056655E+00,1.9937024E+00,1.2030417E+00
-8.952000E-05,2.052092E+00,1.9830212E+00,1.2034995E+00
-8.950400E-05,2.057708E+00,1.9848523E+00,1.2052542E+00
-8.948800E-05,2.057708E+00,1.9671521E+00,1.2022787E+00
-8.947200E-05,2.057708E+00,1.9818005E+00,1.2040335E+00
-8.945600E-05,2.056128E+00,1.9613538E+00,1.2015921E+00
-8.944000E-05,2.052794E+00,1.9653210E+00,1.2069327E+00
-8.942400E-05,2.053321E+00,1.9702039E+00,1.2030417E+00
-8.940800E-05,2.051566E+00,1.9818005E+00,1.2040335E+00
-8.939200E-05,2.051566E+00,1.9906506E+00,1.2047202E+00
-8.937600E-05,2.051566E+00,1.9888196E+00,1.2020499E+00
-8.936000E-05,2.052794E+00,1.9671521E+00,1.2054831E+00
-8.934400E-05,2.057181E+00,1.9818005E+00,1.2042624E+00
-8.932800E-05,2.056655E+00,1.9818005E+00,1.2030417E+00
-8.931200E-05,2.053847E+00,1.9818005E+00,1.2050253E+00
-8.929600E-05,2.056128E+00,1.9857678E+00,1.2047202E+00
-8.928000E-05,2.054900E+00,1.9781384E+00,1.2020499E+00
-8.926400E-05,2.054900E+00,1.9869885E+00,1.2034995E+00
-8.924800E-05,2.058409E+00,1.9857678E+00,1.2054831E+00
-8.923200E-05,2.052092E+00,1.9839368E+00,1.2054831E+00
-8.921600E-05,2.058409E+00,1.9848523E+00,1.2042624E+00
-8.920000E-05,2.058409E+00,1.9702039E+00,1.2022787E+00
-8.918400E-05,2.054900E+00,1.9808850E+00,1.2047202E+00
-8.916800E-05,2.051566E+00,1.9741711E+00,1.2030417E+00
-8.915200E-05,2.055602E+00,1.9662366E+00,1.2040335E+00
-8.913600E-05,2.060515E+00,1.9799695E+00,1.2040335E+00
-8.912000E-05,2.053847E+00,1.9781384E+00,1.2044913E+00
-8.910400E-05,2.056655E+00,1.9830212E+00,1.2054831E+00
-8.908800E-05,2.047705E+00,1.9848523E+00,1.2028128E+00
-8.907200E-05,2.047705E+00,1.9848523E+00,1.2076956E+00
-8.905600E-05,2.059462E+00,1.9711194E+00,1.2047202E+00
-8.904000E-05,2.054374E+00,2.0004163E+00,1.2028128E+00
-8.902400E-05,2.061743E+00,1.9839368E+00,1.2020499E+00
-8.900800E-05,2.053321E+00,1.9937024E+00,1.2038046E+00
-8.899200E-05,2.053321E+00,1.9750867E+00,1.2064749E+00
-8.897600E-05,2.054374E+00,1.9985852E+00,1.2047202E+00
-8.896000E-05,2.059462E+00,1.9781384E+00,1.2047202E+00
-8.894400E-05,2.057708E+00,2.0074353E+00,1.2064749E+00
-8.892800E-05,2.064551E+00,1.9760022E+00,1.2042624E+00
-8.891200E-05,2.051566E+00,1.9888196E+00,1.2089163E+00
-8.889600E-05,2.054900E+00,1.9897351E+00,1.2052542E+00
-8.888000E-05,2.050513E+00,1.9711194E+00,1.2057120E+00
-8.886400E-05,2.055602E+00,2.0034680E+00,1.2069327E+00
-8.884800E-05,2.056128E+00,1.9937024E+00,1.2020499E+00
-8.883200E-05,2.058409E+00,1.9906506E+00,1.2038046E+00
-8.881600E-05,2.059989E+00,1.9985852E+00,1.2079245E+00
-8.880000E-05,2.055602E+00,2.0025525E+00,1.2052542E+00
-8.878400E-05,2.059989E+00,1.9750867E+00,1.2054831E+00
-8.876800E-05,2.057708E+00,1.9839368E+00,1.2091452E+00
-8.875200E-05,2.056655E+00,1.9946179E+00,1.2034995E+00
-8.873600E-05,2.058409E+00,1.9760022E+00,1.2042624E+00
-8.872000E-05,2.061217E+00,1.9781384E+00,1.2060172E+00
-8.870400E-05,2.054374E+00,1.9634900E+00,1.2052542E+00
-8.868800E-05,2.062270E+00,1.9946179E+00,1.2084586E+00
-8.867200E-05,2.053321E+00,1.9818005E+00,1.2074667E+00
-8.865600E-05,2.056655E+00,1.9760022E+00,1.2052542E+00
-8.864000E-05,2.057708E+00,1.9750867E+00,1.2040335E+00
-8.862400E-05,2.055602E+00,1.9790540E+00,1.2069327E+00
-8.860800E-05,2.054374E+00,1.9732556E+00,1.2047202E+00
-8.859200E-05,2.059462E+00,1.9995007E+00,1.2032706E+00
-8.857600E-05,2.061217E+00,1.9879041E+00,1.2081534E+00
-8.856000E-05,2.061743E+00,1.9848523E+00,1.2069327E+00
-8.854400E-05,2.051039E+00,1.9711194E+00,1.2025839E+00
-8.852800E-05,2.057181E+00,1.9857678E+00,1.2064749E+00
-8.851200E-05,2.064551E+00,1.9857678E+00,1.2074667E+00
-8.849600E-05,2.061743E+00,1.9848523E+00,1.2096793E+00
-8.848000E-05,2.065078E+00,1.9857678E+00,1.2062460E+00
-8.846400E-05,2.061743E+00,2.0034680E+00,1.2067038E+00
-8.844800E-05,2.065078E+00,1.9848523E+00,1.2079245E+00
-8.843200E-05,2.066832E+00,1.9818005E+00,1.2028128E+00
-8.841600E-05,2.057181E+00,1.9555554E+00,1.2093741E+00
-8.840000E-05,2.067885E+00,1.9927869E+00,1.2101370E+00
-8.838400E-05,2.053847E+00,1.9897351E+00,1.2074667E+00
-8.836800E-05,2.067359E+00,1.9644055E+00,1.2086874E+00
-8.835200E-05,2.057181E+00,1.9937024E+00,1.2076956E+00
-8.833600E-05,2.061217E+00,1.9790540E+00,1.2069327E+00
-8.832000E-05,2.059989E+00,1.9781384E+00,1.2060172E+00
-8.830400E-05,2.065078E+00,1.9769177E+00,1.2022787E+00
-8.828800E-05,2.065604E+00,1.9595227E+00,1.2044913E+00
-8.827200E-05,2.067359E+00,1.9839368E+00,1.2084586E+00
-8.825600E-05,2.058936E+00,1.9927869E+00,1.2042624E+00
-8.824000E-05,2.059989E+00,1.9918713E+00,1.2067038E+00
-8.822400E-05,2.059989E+00,1.9732556E+00,1.2072379E+00
-8.820800E-05,2.066130E+00,1.9955334E+00,1.2034995E+00
-8.819200E-05,2.057708E+00,1.9888196E+00,1.2022787E+00
-8.817600E-05,2.071219E+00,1.9839368E+00,1.2084586E+00
-8.816000E-05,2.062270E+00,1.9546399E+00,1.2081534E+00
-8.814400E-05,2.060515E+00,2.0065198E+00,1.2052542E+00
-8.812800E-05,2.063323E+00,1.9750867E+00,1.2042624E+00
-8.811200E-05,2.063323E+00,2.0101819E+00,1.2076956E+00
-8.809600E-05,2.062270E+00,1.9906506E+00,1.2079245E+00
-8.808000E-05,2.061217E+00,2.0043835E+00,1.2057120E+00
-8.806400E-05,2.062796E+00,1.9741711E+00,1.2047202E+00
-8.804800E-05,2.066832E+00,1.9879041E+00,1.2099081E+00
-8.803200E-05,2.065078E+00,1.9711194E+00,1.2054831E+00
-8.801600E-05,2.064025E+00,1.9595227E+00,1.2069327E+00
-8.800000E-05,2.065078E+00,1.9769177E+00,1.2044913E+00
-8.798400E-05,2.062270E+00,1.9671521E+00,1.2079245E+00
-8.796800E-05,2.061217E+00,1.9671521E+00,1.2064749E+00
-8.795200E-05,2.068938E+00,1.9888196E+00,1.2086874E+00
-8.793600E-05,2.059462E+00,1.9869885E+00,1.2074667E+00
-8.792000E-05,2.061217E+00,1.9808850E+00,1.2038046E+00
-8.790400E-05,2.059989E+00,1.9741711E+00,1.2130362E+00
-8.788800E-05,2.064025E+00,1.9955334E+00,1.2103659E+00
-8.787200E-05,2.066130E+00,1.9897351E+00,1.2074667E+00
-8.785600E-05,2.060515E+00,1.9985852E+00,1.2109000E+00
-8.784000E-05,2.063323E+00,1.9769177E+00,1.2057120E+00
-8.782400E-05,2.066130E+00,1.9760022E+00,1.2099081E+00
-8.780800E-05,2.059462E+00,1.9653210E+00,1.2072379E+00
-8.779200E-05,2.064025E+00,2.0132336E+00,1.2057120E+00
-8.777600E-05,2.067885E+00,1.9720349E+00,1.2076956E+00
-8.776000E-05,2.065078E+00,1.9927869E+00,1.2074667E+00
-8.774400E-05,2.062270E+00,1.9848523E+00,1.2111288E+00
-8.772800E-05,2.061217E+00,1.9906506E+00,1.2128073E+00
-8.771200E-05,2.069640E+00,1.9848523E+00,1.2081534E+00
-8.769600E-05,2.052092E+00,1.9869885E+00,1.2101370E+00
-8.768000E-05,2.068412E+00,2.0004163E+00,1.2047202E+00
-8.766400E-05,2.066130E+00,1.9818005E+00,1.2118155E+00
-8.764800E-05,2.065078E+00,1.9888196E+00,1.2089163E+00
-8.763200E-05,2.064551E+00,1.9918713E+00,1.2086874E+00
-8.761600E-05,2.059989E+00,1.9671521E+00,1.2060172E+00
-8.760000E-05,2.057708E+00,1.9808850E+00,1.2084586E+00
-8.758400E-05,2.065604E+00,1.9857678E+00,1.2133414E+00
-8.756800E-05,2.067885E+00,1.9976697E+00,1.2074667E+00
-8.755200E-05,2.067359E+00,1.9750867E+00,1.2040335E+00
-8.753600E-05,2.064025E+00,1.9985852E+00,1.2101370E+00
-8.752000E-05,2.060515E+00,2.0043835E+00,1.2099081E+00
-8.750400E-05,2.065078E+00,1.9967542E+00,1.2074667E+00
-8.748800E-05,2.065078E+00,1.9879041E+00,1.2079245E+00
-8.747200E-05,2.066832E+00,1.9760022E+00,1.2038046E+00
-8.745600E-05,2.065078E+00,1.9897351E+00,1.2062460E+00
-8.744000E-05,2.062796E+00,2.0016370E+00,1.2115866E+00
-8.742400E-05,2.067359E+00,1.9985852E+00,1.2093741E+00
-8.740800E-05,2.070693E+00,1.9720349E+00,1.2079245E+00
-8.739200E-05,2.062796E+00,1.9869885E+00,1.2084586E+00
-8.737600E-05,2.056128E+00,1.9818005E+00,1.2079245E+00
-8.736000E-05,2.066832E+00,1.9897351E+00,1.2067038E+00
-8.734400E-05,2.057181E+00,2.0034680E+00,1.2123495E+00
-8.732800E-05,2.068938E+00,1.9799695E+00,1.2111288E+00
-8.731200E-05,2.062270E+00,1.9995007E+00,1.2099081E+00
-8.729600E-05,2.071219E+00,2.0043835E+00,1.2050253E+00
-8.728000E-05,2.067359E+00,2.0141492E+00,1.2096793E+00
-8.726400E-05,2.066832E+00,1.9937024E+00,1.2111288E+00
