in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
3.16E+02,3.758E+05,-6.951E+00,1.696E+01,2.500E+00
3.17E+02,3.802E+05,-6.895E+00,1.712E+01,2.500E+00
3.18E+02,3.846E+05,-6.835E+00,1.726E+01,2.500E+00
3.19E+02,3.890E+05,-6.774E+00,1.739E+01,2.500E+00
3.20E+02,3.936E+05,-6.719E+00,1.753E+01,2.500E+00
3.21E+02,3.981E+05,-6.662E+00,1.765E+01,2.500E+00
3.22E+02,4.027E+05,-6.607E+00,1.777E+01,2.500E+00
3.23E+02,4.074E+05,-6.548E+00,1.787E+01,2.500E+00
3.24E+02,4.121E+05,-6.497E+00,1.796E+01,2.500E+00
3.25E+02,4.169E+05,-6.440E+00,1.807E+01,2.500E+00
3.26E+02,4.217E+05,-6.387E+00,1.815E+01,2.500E+00
3.27E+02,4.266E+05,-6.332E+00,1.824E+01,2.500E+00
3.28E+02,4.315E+05,-6.282E+00,1.832E+01,2.500E+00
3.29E+02,4.365E+05,-6.232E+00,1.840E+01,2.500E+00
3.30E+02,4.416E+05,-6.178E+00,1.847E+01,2.500E+00
3.31E+02,4.467E+05,-6.125E+00,1.854E+01,2.500E+00
3.32E+02,4.519E+05,-6.071E+00,1.859E+01,2.500E+00
3.33E+02,4.571E+05,-6.028E+00,1.866E+01,2.500E+00
3.34E+02,4.624E+05,-5.974E+00,1.871E+01,2.500E+00
3.35E+02,4.677E+05,-5.925E+00,1.876E+01,2.500E+00
3.36E+02,4.732E+05,-5.877E+00,1.881E+01,2.500E+00
3.37E+02,4.786E+05,-5.829E+00,1.884E+01,2.500E+00
3.38E+02,4.842E+05,-5.781E+00,1.888E+01,2.500E+00
3.39E+02,4.898E+05,-5.737E+00,1.892E+01,2.500E+00
3.40E+02,4.955E+05,-5.690E+00,1.894E+01,2.500E+00
3.41E+02,5.012E+05,-5.644E+00,1.896E+01,2.500E+00
3.42E+02,5.070E+05,-5.600E+00,1.898E+01,2.500E+00
3.43E+02,5.129E+05,-5.555E+00,1.901E+01,2.500E+00
3.44E+02,5.188E+05,-5.511E+00,1.902E+01,2.500E+00
3.45E+02,5.248E+05,-5.466E+00,1.903E+01,2.500E+00
3.46E+02,5.309E+05,-5.423E+00,1.905E+01,2.500E+00
3.47E+02,5.370E+05,-5.379E+00,1.906E+01,2.500E+00
3.48E+02,5.433E+05,-5.338E+00,1.906E+01,2.500E+00
3.49E+02,5.495E+05,-5.295E+00,1.906E+01,2.500E+00
3.50E+02,5.559E+05,-5.255E+00,1.907E+01,2.500E+00
3.51E+02,5.623E+05,-5.214E+00,1.907E+01,2.500E+00
3.52E+02,5.689E+05,-5.171E+00,1.906E+01,2.500E+00
3.53E+02,5.754E+05,-5.131E+00,1.905E+01,2.500E+00
3.54E+02,5.821E+05,-5.093E+00,1.904E+01,2.500E+00
3.55E+02,5.888E+05,-5.051E+00,1.903E+01,2.500E+00
3.56E+02,5.957E+05,-5.015E+00,1.902E+01,2.500E+00
3.57E+02,6.026E+05,-4.975E+00,1.901E+01,2.500E+00
3.58E+02,6.095E+05,-4.938E+00,1.900E+01,2.500E+00
3.59E+02,6.166E+05,-4.898E+00,1.897E+01,2.500E+00
3.60E+02,6.237E+05,-4.860E+00,1.895E+01,2.500E+00
3.61E+02,6.310E+05,-4.825E+00,1.893E+01,2.500E+00
3.62E+02,6.383E+05,-4.790E+00,1.891E+01,2.500E+00
3.63E+02,6.457E+05,-4.750E+00,1.889E+01,2.500E+00
3.64E+02,6.531E+05,-4.717E+00,1.886E+01,2.500E+00
3.65E+02,6.607E+05,-4.682E+00,1.884E+01,2.500E+00
3.66E+02,6.683E+05,-4.647E+00,1.881E+01,2.500E+00
3.67E+02,6.761E+05,-4.606E+00,1.878E+01,2.500E+00
3.68E+02,6.839E+05,-4.576E+00,1.875E+01,2.500E+00
3.69E+02,6.918E+05,-4.542E+00,1.872E+01,2.500E+00
3.70E+02,6.998E+05,-4.509E+00,1.868E+01,2.500E+00
3.71E+02,7.079E+05,-4.472E+00,1.864E+01,2.500E+00
3.72E+02,7.161E+05,-4.443E+00,1.861E+01,2.500E+00
3.73E+02,7.244E+05,-4.410E+00,1.857E+01,2.500E+00
3.74E+02,7.328E+05,-4.377E+00,1.854E+01,2.500E+00
3.75E+02,7.413E+05,-4.344E+00,1.850E+01,2.500E+00
