in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
3.61E+02,3.981E+04,-1.413E-01,-2.851E-01,2.500E+00
3.62E+02,4.074E+04,-1.404E-01,-2.800E-01,2.500E+00
3.63E+02,4.169E+04,-1.421E-01,-2.814E-01,2.500E+00
3.64E+02,4.266E+04,-1.389E-01,-2.856E-01,2.500E+00
3.65E+02,4.365E+04,-1.407E-01,-2.887E-01,2.500E+00
3.66E+02,4.467E+04,-1.410E-01,-2.898E-01,2.500E+00
3.67E+02,4.571E+04,-1.425E-01,-2.921E-01,2.500E+00
3.68E+02,4.677E+04,-1.444E-01,-2.947E-01,2.500E+00
3.69E+02,4.786E+04,-1.466E-01,-2.949E-01,2.500E+00
3.70E+02,4.898E+04,-1.460E-01,-2.994E-01,2.500E+00
3.71E+02,5.012E+04,-1.467E-01,-2.945E-01,2.500E+00
3.72E+02,5.129E+04,-1.462E-01,-3.024E-01,2.500E+00
3.73E+02,5.248E+04,-1.454E-01,-3.001E-01,2.500E+00
3.74E+02,5.370E+04,-1.498E-01,-3.039E-01,2.500E+00
